"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"WikiPathways"	"Reactome Pathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"2841111503852309393"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2839_c0_g1_i4.p1"	"SMED3_DN2839_c0_g1_i4.p1"	"0.000"	"7.549"	"5"	"2"	"6"	"2"	"404"	"45.5"	"6.93"	"74"	"2"	""	""	""	""	""	"SMED3_DN2839_c0_g1_i4.p1"	""	""	""	""	"0"	"0.818"	"0.010"	"1.401"	"0.010"	"1.714"	"100.000"	""	""	""	""	""	""	"1212436.625"	"991470.671086057"	""	"1699216.47393232"	""	""	""	""	"High"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"9124680869040891042"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6951_c0_g1_i4.p1"	"SMED3_DN6951_c0_g1_i4.p1"	"0.000"	"7.529"	"17"	"2"	"15"	"2"	"125"	"14.4"	"9.66"	"137"	"2"	""	""	""	""	""	"SMED3_DN6951_c0_g1_i4.p1"	""	""	""	""	"0"	"4.427"	"6.457"	"7.202"	"1.459"	"1.627"	"1.115"	"0.131580386519919"	"0.00670601332496277"	"0.999999999971976"	"0.221204781201921"	"0.994868467642476"	"0.999999999609416"	"1653709.1514893"	"7321354.80739819"	"10678285.2595324"	"11910349.6027513"	"15.22"	"7.96"	"43.72"	"3.65"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"1"	""
"-7211512462076251520"	"False"	"High"	"IsMasterProtein"	"SMED3_DN26468_c0_g1_i1.p1"	"SMED3_DN26468_c0_g1_i1.p1"	"0.000"	"7.527"	"17"	"3"	"8"	"3"	"224"	"26.0"	"9.10"	"47"	"3"	""	""	""	""	""	"SMED3_DN26468_c0_g1_i1.p1"	""	""	""	""	"0"	"0.952"	"0.338"	"1.543"	"0.355"	"1.620"	"4.570"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.957588923514437"	"0.999999999979186"	"0.747437200701205"	"6005762.00643886"	"5719301.62989128"	"2027851.93833854"	"9267940.3077787"	"61.57"	"83.45"	"99.40"	"33.16"	"High"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"7498261964167451477"	"False"	"High"	"IsMasterProtein"	"SMED3_DN743_c0_g1_i7.p1"	"SMED3_DN743_c0_g1_i7.p1"	"0.000"	"7.519"	"9"	"2"	"7"	"2"	"290"	"32.9"	"7.36"	"41"	"2"	""	""	""	""	""	"SMED3_DN743_c0_g1_i7.p1"	""	""	""	""	"0"	"0.675"	"0.283"	"0.663"	"0.419"	"0.981"	"2.341"	""	""	""	""	"0.999999999979186"	""	"5395593.125"	"3643594.78201627"	"1527735.65440581"	"3575711.97691854"	""	"17.89"	""	"6.46"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"Not Found"	"1"	""
"-9143651328911829712"	"False"	"High"	"IsMasterProtein"	"SMED3_DN16151_c0_g2_i3.p1"	"SMED3_DN16151_c0_g2_i3.p1"	"0.000"	"7.517"	"6"	"2"	"11"	"2"	"395"	"45.7"	"5.71"	"111"	"2"	""	""	""	""	""	"SMED3_DN16151_c0_g2_i3.p1"	""	""	""	""	"0"	"1.033"	"0.311"	"0.350"	"0.301"	"0.339"	"1.125"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.930578113937872"	"0.999999999979186"	"0.999999999609416"	"3843037.18715583"	"3970917.50277771"	"1195255.06325776"	"1344906.03070073"	"77.90"	"32.31"	"85.48"	"130.77"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-6210423244180842594"	"False"	"High"	"IsMasterProtein"	"SMED3_DN19391_c1_g1_i1.p1"	"SMED3_DN19391_c1_g1_i1.p1"	"0.000"	"7.516"	"9"	"3"	"5"	"3"	"364"	"39.6"	"10.11"	"24"	"3"	""	""	""	""	""	"SMED3_DN19391_c1_g1_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"0.318"	"0.010"	"0.010"	""	""	""	""	""	""	""	"4115099.42752607"	"1308096.40184282"	""	""	"44.31"	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-8769231360980940911"	"False"	"High"	"IsMasterProtein"	"SMED3_DN11303_c1_g2_i1.p1"	"SMED3_DN11303_c1_g2_i1.p1"	"0.000"	"7.493"	"10"	"2"	"6"	"2"	"206"	"23.6"	"8.62"	"72"	"2"	""	""	""	""	""	"SMED3_DN11303_c1_g2_i1.p1"	""	""	""	""	"0"	"1.370"	"0.010"	"0.591"	"0.010"	"0.431"	"100.000"	""	""	""	""	""	""	"3215080.875"	"4404269.70462409"	""	"1898758.75806327"	""	"28.72"	""	""	"High"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"1451695613279392286"	"False"	"High"	"IsMasterProtein"	"SMED3_DN114065_c0_g1_i1.p1"	"SMED3_DN114065_c0_g1_i1.p1"	"0.000"	"7.477"	"7"	"2"	"11"	"2"	"295"	"34.3"	"8.00"	"85"	"2"	""	""	""	""	""	"SMED3_DN114065_c0_g1_i1.p1"	""	""	""	""	"0"	"1.672"	"0.617"	"0.562"	"0.369"	"0.336"	"0.912"	""	""	""	""	"0.999999999979186"	""	"8363564.125"	"13980115.8668541"	"5156388.69265238"	"4700762.483213"	""	"70.33"	""	"38.42"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-3470391961250090507"	"False"	"High"	"IsMasterProtein"	"SMED3_DN18387_c0_g1_i1.p1"	"SMED3_DN18387_c0_g1_i1.p1"	"0.000"	"7.470"	"17"	"3"	"7"	"3"	"175"	"20.1"	"4.67"	"31"	"3"	""	""	""	""	""	"SMED3_DN18387_c0_g1_i1.p1"	""	""	""	""	"0"	"0.475"	"0.473"	"0.351"	"0.996"	"0.738"	"0.741"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.999999960583619"	"0.999999999979186"	"0.999999999609416"	"8123912.97645939"	"3860479.66114351"	"3845056.37840401"	"2850736.78808132"	"67.08"	"14.07"	"11.41"	"30.19"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"6944119284297700134"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2233_c0_g1_i3.p1"	"SMED3_DN2233_c0_g1_i3.p1"	"0.000"	"7.470"	"13"	"3"	"16"	"3"	"280"	"30.3"	"8.75"	"83"	"3"	""	""	""	""	""	"SMED3_DN2233_c0_g1_i3.p1"	""	""	""	""	"0"	"0.472"	"0.402"	"0.714"	"0.851"	"1.512"	"1.776"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"10165367.582657"	"4798681.73020772"	"4085020.82817499"	"7255998.39605826"	"103.13"	"102.73"	""	"76.79"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"3599022655260973215"	"False"	"High"	"IsMasterProtein"	"SMED3_DN9556_c0_g1_i5.p1"	"SMED3_DN9556_c0_g1_i5.p1"	"0.000"	"7.464"	"7"	"3"	"9"	"3"	"361"	"39.5"	"8.69"	"54"	"3"	""	""	""	""	""	"SMED3_DN9556_c0_g1_i5.p1"	""	""	""	""	"0"	"7.266"	"0.769"	"3.463"	"0.106"	"0.477"	"4.500"	"0.687819579871689"	""	"0.999999999971976"	""	"0.999999999979186"	""	"1198865.84954164"	"8710574.95843547"	"922521.952484789"	"4151379.27922074"	"119.47"	"23.48"	""	"46.81"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"189572763020316478"	"False"	"High"	"IsMasterProtein"	"SMED3_DN1514_c0_g1_i1.p1"	"SMED3_DN1514_c0_g1_i1.p1"	"0.000"	"7.456"	"11"	"2"	"5"	"2"	"253"	"28.2"	"9.64"	"37"	"2"	""	""	""	""	""	"SMED3_DN1514_c0_g1_i1.p1"	""	""	""	""	"0"	"1.722"	"0.616"	"3.419"	"0.358"	"1.985"	"5.549"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.527734228487833"	"0.999999999979186"	"0.111661665788043"	"2449447.88387745"	"4217648.60032338"	"1509126.49274758"	"8373615.883665"	"51.27"	"56.06"	"45.93"	"20.07"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-3799833086625153725"	"False"	"High"	"IsMasterProtein"	"SMED3_DN534_c0_g1_i5.p1"	"SMED3_DN534_c0_g1_i5.p1"	"0.000"	"7.450"	"18"	"2"	"8"	"2"	"168"	"18.6"	"4.79"	"67"	"2"	""	""	""	""	""	"SMED3_DN534_c0_g1_i5.p1"	""	""	""	""	"0"	"1.207"	"3.073"	"8.593"	"2.546"	"7.119"	"2.796"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.924786029747212"	"0.907363451740534"	"0.931202815573049"	"1672093.46241569"	"2018383.49225049"	"5138118.12213395"	"14368559.8228569"	"133.44"	"7.22"	"8.34"	"9.79"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"5022169359513639408"	"False"	"High"	"IsMasterProtein"	"SMED3_DN1683_c0_g2_i8.p1"	"SMED3_DN1683_c0_g2_i8.p1"	"0.000"	"7.432"	"4"	"2"	"4"	"2"	"473"	"56.5"	"9.39"	"52"	"2"	""	""	""	""	""	"SMED3_DN1683_c0_g2_i8.p1"	""	""	""	""	"0"	"1.665"	"0.010"	"0.917"	"0.010"	"0.551"	"100.000"	"0.779533577594062"	""	"0.999999999971976"	""	"0.999999999979186"	""	"4508833.6134943"	"7507454.59648004"	""	"4133556.44612795"	"51.18"	"27.82"	""	"45.88"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-5464952366609432252"	"False"	"High"	"IsMasterProtein"	"SMED3_DN675_c1_g1_i4.p1"	"SMED3_DN675_c1_g1_i4.p1"	"0.000"	"7.431"	"4"	"3"	"12"	"3"	"747"	"87.4"	"6.10"	"50"	"3"	""	""	""	""	""	"SMED3_DN675_c1_g1_i4.p1"	""	""	""	""	"0"	"4.159"	"1.279"	"1.068"	"0.308"	"0.257"	"0.835"	"0.972935230127008"	"0.999999997659797"	"0.999999999971976"	"0.876523068963683"	"0.999999999979186"	"0.999999999609416"	"1795360.29894866"	"7467056.92640298"	"2296692.09344595"	"1917760.52636735"	"72.45"	"51.84"	"97.73"	"45.48"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"-4512942300167289156"	"False"	"High"	"IsMasterProtein"	"SMED3_DN51904_c0_g2_i1.p1"	"SMED3_DN51904_c0_g2_i1.p1"	"0.000"	"7.430"	"16"	"2"	"3"	"2"	"164"	"19.4"	"9.19"	"36"	"2"	""	""	""	""	""	"SMED3_DN51904_c0_g2_i1.p1"	""	""	""	""	"0"	"1.334"	"0.010"	"0.646"	"0.010"	"0.484"	"100.000"	""	""	""	""	"0.999999999979186"	""	"2456248.5"	"3277502.76004453"	""	"1585700.83685677"	""	"28.43"	""	"37.02"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"5068768298321133310"	"False"	"High"	"IsMasterProtein"	"SMED3_DN10257_c0_g1_i4.p1"	"SMED3_DN10257_c0_g1_i4.p1"	"0.000"	"7.424"	"26"	"2"	"7"	"2"	"111"	"12.7"	"6.76"	"23"	"2"	""	""	""	""	""	"SMED3_DN10257_c0_g1_i4.p1"	""	""	""	""	"0"	"0.424"	"0.583"	"0.522"	"1.376"	"1.232"	"0.895"	""	""	""	""	"0.999999999979186"	""	"10195274"	"4321249.85437185"	"5945607.08765262"	"5321856.99150818"	""	"54.34"	""	"59.65"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"1"	"Acetyl [N-Term]"
"686116470470349796"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2996_c0_g1_i3.p1"	"SMED3_DN2996_c0_g1_i3.p1"	"0.000"	"7.411"	"13"	"3"	"3"	"3"	"283"	"32.0"	"9.26"	"25"	"3"	""	""	""	""	""	"SMED3_DN2996_c0_g1_i3.p1"	""	""	""	""	"0"	"3.974"	"0.797"	"0.433"	"0.201"	"0.109"	"0.543"	""	""	""	""	"0.485582453123194"	""	"1768476.25"	"7028433.2093083"	"1410022.3610259"	"765736.210756462"	""	"34.64"	""	"53.71"	"High"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"1916411896211501466"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5046_c0_g1_i2.p1"	"SMED3_DN5046_c0_g1_i2.p1"	"0.000"	"7.408"	"3"	"2"	"6"	"2"	"917"	"102.4"	"5.34"	"88"	"2"	"transport;other biological processes"	"plasma membrane;other membranes"	"transporter activity;other molecular function"	"Pf01699, Pf03160, Pf16494"	""	"A0A0H3YEY7; SMED3_DN5046_c0_g1_i2.p1"	""	"slc8a-1"	""	""	"0"	"1.163"	"0.010"	"0.010"	"0.010"	"0.010"	""	""	""	""	""	""	""	"2155791.6875"	"2506592.66903333"	""	""	""	"40.49"	""	""	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"8711428649149028877"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6123_c0_g1_i2.p1"	"SMED3_DN6123_c0_g1_i2.p1"	"0.000"	"7.406"	"24"	"2"	"18"	"2"	"119"	"14.5"	"8.95"	"300"	"2"	""	""	""	""	""	"SMED3_DN6123_c0_g1_i2.p1"	""	""	""	""	"0"	"2.890"	"1.458"	"3.222"	"0.504"	"1.115"	"2.210"	"0.489031798496352"	"0.999999997659797"	"0.999999999971976"	"0.409667910910721"	"0.999999999979186"	"0.63452763120461"	"9392496.33065363"	"27143119.963101"	"13693232.7968917"	"30264678.2356446"	"68.67"	"18.41"	"19.64"	"35.95"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2704558530814093228"	"False"	"High"	"IsMasterProtein"	"SMED3_DN9890_c0_g1_i1.p1"	"SMED3_DN9890_c0_g1_i1.p1"	"0.000"	"7.400"	"19"	"2"	"37"	"2"	"102"	"11.4"	"9.52"	"443"	"2"	""	""	""	""	""	"SMED3_DN9890_c0_g1_i1.p1"	""	""	""	""	"0"	"0.951"	"0.543"	"0.564"	"0.571"	"0.594"	"1.039"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.999999960583619"	"0.999999999979186"	"0.999999999609416"	"243784355.63555"	"231736714.64554"	"132411827.780312"	"137595359.118855"	"85.27"	"22.83"	"7.62"	"55.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1538392389539410746"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5469_c0_g1_i3.p1"	"SMED3_DN5469_c0_g1_i3.p1"	"0.000"	"7.383"	"8"	"3"	"3"	"3"	"405"	"47.0"	"7.31"	"20"	"3"	""	""	""	""	""	"SMED3_DN5469_c0_g1_i3.p1"	""	""	""	""	"0"	"2.010"	"2.798"	"0.885"	"1.392"	"0.440"	"0.316"	"0.4926905555513"	""	""	""	""	""	"1598730.5383315"	"3213797.38783871"	"4472818.08115887"	"1414643.01984722"	"21.99"	"14.83"	""	""	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"-6002742095295891092"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2700_c0_g1_i1.p1"	"SMED3_DN2700_c0_g1_i1.p1"	"0.000"	"7.382"	"7"	"2"	"8"	"2"	"362"	"40.1"	"5.80"	"44"	"2"	""	""	""	""	""	"SMED3_DN2700_c0_g1_i1.p1"	""	""	""	""	"0"	"6.310"	"100.000"	"2.968"	"16.142"	"0.470"	"0.029"	"0.868820594574604"	"0.00670601332496277"	"0.999999999971976"	"0.0295444792411046"	"0.999999999979186"	"0.0119597751704404"	"4475669.56441234"	"28239575.5446162"	"455843112.063864"	"13284789.1263183"	"44.12"	"71.17"	"33.82"	"60.33"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"7078751423234152360"	"False"	"High"	"IsMasterProtein"	"SMED3_DN8110_c0_g1_i1.p1"	"SMED3_DN8110_c0_g1_i1.p1"	"0.000"	"7.364"	"15"	"2"	"6"	"2"	"178"	"20.2"	"6.15"	"79"	"2"	""	""	""	""	""	"SMED3_DN8110_c0_g1_i1.p1"	""	""	""	""	"0"	"0.807"	"0.295"	"0.436"	"0.366"	"0.540"	"1.477"	""	""	""	""	""	"0.999999999609416"	"5874601.375"	"4738665.27336511"	"1732705.46476584"	"2559113.85911782"	""	""	"94.85"	"29.18"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"3807273924949152908"	"False"	"High"	"IsMasterProtein"	"SMED3_DN11572_c0_g1_i6.p1"	"SMED3_DN11572_c0_g1_i6.p1"	"0.000"	"7.352"	"4"	"3"	"9"	"3"	"719"	"83.7"	"7.68"	"44"	"3"	""	""	""	""	""	"SMED3_DN11572_c0_g1_i6.p1"	""	""	""	""	"0"	"3.277"	"6.503"	"0.555"	"1.985"	"0.169"	"0.085"	""	""	""	"0.664827640287297"	""	""	"1727726.08333333"	"5661553.36284692"	"11235506.0001805"	"958194.104411924"	""	"2.37"	"58.28"	""	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"1"	""
"-5241449474541860052"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6316_c0_g1_i10.p1"	"SMED3_DN6316_c0_g1_i10.p1"	"0.000"	"7.320"	"4"	"2"	"7"	"2"	"500"	"57.7"	"5.53"	"66"	"2"	""	""	""	""	""	"SMED3_DN6316_c0_g1_i10.p1"	""	""	""	""	"0"	"1.618"	"1.012"	"0.913"	"0.626"	"0.564"	"0.901"	""	""	""	""	""	""	"3598297.25"	"5823267.66463339"	"3642955.17494896"	"3283601.27023485"	""	"37.65"	""	""	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"5172977785205983973"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6480_c0_g1_i1.p1"	"SMED3_DN6480_c0_g1_i1.p1"	"0.000"	"7.306"	"1"	"2"	"7"	"2"	"1620"	"167.0"	"8.76"	"45"	"2"	""	""	""	""	""	"SMED3_DN6480_c0_g1_i1.p1"	""	""	""	""	"0"	"0.569"	"0.010"	"1.453"	"0.010"	"2.554"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"7269927.82416712"	"4135293.67103748"	""	"10561247.8940634"	"19.34"	"43.36"	""	"75.35"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"1"	""
"6378347810511130902"	"False"	"High"	"IsMasterProtein"	"SMED3_DN11068_c0_g1_i3.p1"	"SMED3_DN11068_c0_g1_i3.p1"	"0.000"	"7.299"	"23"	"2"	"13"	"2"	"106"	"12.4"	"6.02"	"101"	"2"	""	""	""	""	""	"SMED3_DN11068_c0_g1_i3.p1"	""	""	""	""	"0"	"0.775"	"0.010"	"1.003"	"0.010"	"1.294"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"8677984.5"	"6724524.72440645"	""	"8703992.605229"	"45.21"	"67.34"	""	"30.46"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"1"	""
"5274318709615908221"	"False"	"High"	"IsMasterProtein"	"SMED3_DN4962_c0_g1_i3.p1"	"SMED3_DN4962_c0_g1_i3.p1"	"0.000"	"7.271"	"8"	"2"	"10"	"2"	"291"	"33.8"	"6.46"	"96"	"2"	""	""	""	""	""	"SMED3_DN4962_c0_g1_i3.p1"	""	""	""	""	"0"	"2.977"	"1.467"	"1.254"	"0.493"	"0.421"	"0.855"	"0.71411497525737"	""	"0.999999999971976"	""	"0.999999999979186"	""	"1106746.85845804"	"3295103.40720431"	"1623820.93612867"	"1387831.52028403"	"8.11"	"58.21"	""	"3.08"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-2321698283392984722"	"False"	"High"	"IsMasterProtein"	"SMED3_DN29899_c0_g5_i3.p1"	"SMED3_DN29899_c0_g5_i3.p1"	"0.000"	"7.268"	"7"	"2"	"8"	"2"	"324"	"36.4"	"6.71"	"116"	"2"	""	""	""	""	""	"SMED3_DN29899_c0_g5_i3.p1"	""	""	""	""	"0"	"5.361"	"4.396"	"1.422"	"0.820"	"0.265"	"0.323"	"0.711902575802385"	""	"0.999999999971976"	""	"0.999999999979186"	""	"3371645.61345559"	"18075622.5421699"	"14820639.5312249"	"4794068.48024223"	"115.73"	"18.57"	""	"7.35"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"4625853700318769754"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2554_c0_g1_i4.p1"	"SMED3_DN2554_c0_g1_i4.p1"	"0.000"	"7.262"	"4"	"2"	"9"	"2"	"579"	"65.8"	"6.01"	"65"	"2"	""	""	""	""	""	"SMED3_DN2554_c0_g1_i4.p1"	""	""	""	""	"0"	"100.000"	""	"100.000"	"0.010"	"0.695"	"100.000"	""	""	""	""	""	""	""	"1908619.67810512"	""	"1326182.2725715"	""	"17.63"	""	""	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"5332900495463178310"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2737_c0_g1_i1.p1"	"SMED3_DN2737_c0_g1_i1.p1"	"0.000"	"7.261"	"14"	"2"	"11"	"2"	"119"	"14.6"	"9.83"	"146"	"2"	""	""	""	""	""	"SMED3_DN2737_c0_g1_i1.p1"	""	""	""	""	"0"	"2.036"	"0.010"	"2.013"	"0.010"	"0.989"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"2655456.36014104"	"5405773.79329571"	""	"5344500.19272605"	"95.16"	"119.64"	""	"54.63"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-6630335159045792897"	"False"	"High"	"IsMasterProtein"	"SMED3_DN3483_c0_g1_i7.p1"	"SMED3_DN3483_c0_g1_i7.p1"	"0.000"	"7.251"	"22"	"2"	"30"	"2"	"119"	"14.0"	"9.58"	"249"	"2"	""	""	""	""	""	"SMED3_DN3483_c0_g1_i7.p1"	""	""	""	""	"0"	"0.857"	"0.010"	"0.443"	"0.010"	"0.517"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"59629651.35035"	"51104417.7258979"	""	"26427317.105803"	"54.94"	"37.87"	""	"74.34"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
