"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"-2168245930649884403"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8244_c0_g1_i4.p1"	"ONUN2_DN8244_c0_g1_i4.p1"	"0.000"	"11.266"	"12"	"4"	"13"	"4"	"321"	"35.6"	"9.42"	"86"	"4"	""	""	""	""	""	"ONUN2_DN8244_c0_g1_i4.p1"	""	""	""	""	"0"	"0.279"	"8.022"	"0.498"	"28.716"	"1.783"	"0.062"	"0.958103010851439"	"0.43990463510022"	"0.999999999999392"	"0.147802736263377"	"0.999999999988872"	"0.208972848548301"	"7864498.07714662"	"2197020.3848429"	"63089446.5361024"	"3917944.8662814"	"56.07"	"69.88"	"125.02"	"37.89"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"8572928301489755955"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN138337_c0_g1_i1.p1"	"ONUN2_DN138337_c0_g1_i1.p1"	"0.000"	"11.259"	"16"	"2"	"8"	"2"	"177"	"20.4"	"5.78"	"53"	"2"	""	""	""	""	""	"ONUN2_DN138337_c0_g1_i1.p1"	""	""	""	""	"0"	"0.886"	"0.101"	"0.188"	"0.114"	"0.212"	"1.853"	""	"0.459252403987747"	"0.999999999999392"	""	""	"0.960619533269707"	"55177724.0869456"	"48907379.8833998"	"5582465.80512715"	"10346946.9278352"	"71.38"	""	"27.37"	"142.51"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-7608740953678071459"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN13827_c1_g1_i1.p1"	"ONUN2_DN13827_c1_g1_i1.p1"	"0.000"	"11.257"	"31"	"3"	"22"	"3"	"119"	"13.2"	"10.17"	"302"	"3"	""	""	""	""	""	"ONUN2_DN13827_c1_g1_i1.p1"	""	""	""	""	"0"	"1.546"	"0.347"	"0.673"	"0.224"	"0.435"	"1.940"	"0.999999999853134"	"0.999999999117813"	"0.999999999999392"	"0.962062978518638"	"0.999999999988872"	"0.999999999645348"	"19590469.9860078"	"30284791.1904284"	"6792755.64358946"	"13176178.5579086"	"94.69"	"79.87"	"139.65"	"39.80"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"4309177973943892070"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN35113_c0_g3_i2.p1"	"ONUN2_DN35113_c0_g3_i2.p1"	"0.000"	"11.254"	"10"	"2"	"11"	"2"	"277"	"31.0"	"7.78"	"168"	"2"	""	""	""	""	""	"ONUN2_DN35113_c0_g3_i2.p1"	""	""	""	""	"0"	"5.320"	"2.652"	"2.585"	"0.498"	"0.486"	"0.975"	"0.599196190147326"	""	"0.999999999999392"	""	"0.999999999988872"	""	"2306529.83214833"	"12271501.8500988"	"6117157.03912673"	"5961691.47653312"	"117.11"	"12.40"	""	"38.19"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"1"	""
"3873595366528045841"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN25744_c0_g1_i3.p1"	"ONUN2_DN25744_c0_g1_i3.p1"	"0.000"	"11.249"	"9"	"3"	"14"	"3"	"404"	"45.9"	"5.57"	"191"	"3"	""	""	""	""	""	"ONUN2_DN25744_c0_g1_i3.p1"	""	""	""	""	"0"	"2.862"	"0.292"	"1.449"	"0.102"	"0.506"	"4.955"	""	""	""	"0.0344418098644784"	"0.56064211006019"	"0.09364438927794"	"1951041.7754416"	"5584773.86564289"	"570397.954040341"	"2826160.63289328"	""	"15.07"	"9.29"	"46.48"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"High"	"1"	""
"-8478703703495284868"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN10855_c0_g3_i2.p1"	"ONUN2_DN10855_c0_g3_i2.p1"	"0.000"	"11.224"	"15"	"3"	"18"	"3"	"157"	"18.2"	"5.06"	"252"	"3"	""	""	""	""	""	"ONUN2_DN10855_c0_g3_i2.p1"	""	""	""	""	"0"	"3.134"	"2.729"	"1.479"	"0.871"	"0.472"	"0.542"	""	""	""	"0.99999999999899"	"0.886782836081456"	"0.997852599182287"	"3821704.07806939"	"11978346.0099836"	"10429235.2669642"	"5652139.21712191"	""	"10.25"	"21.63"	"63.96"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-1815577872417630743"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5093_c0_g1_i1.p1"	"ONUN2_DN5093_c0_g1_i1.p1"	"0.000"	"11.214"	"11"	"4"	"17"	"4"	"411"	"46.5"	"8.02"	"187"	"4"	""	""	""	""	""	"ONUN2_DN5093_c0_g1_i1.p1"	""	""	""	""	"0"	"6.059"	"1.939"	"0.961"	"0.320"	"0.159"	"0.496"	""	""	""	"0.0610453921079071"	""	""	"1267274.96189013"	"7678570.5625756"	"2456633.64008609"	"1217266.16582856"	""	"12.27"	"12.47"	""	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"Not Found"	"High"	"1"	""
"-942258397501325316"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8817_c0_g1_i5.p1"	"ONUN2_DN8817_c0_g1_i5.p1"	"0.000"	"11.213"	"10"	"4"	"7"	"4"	"392"	"44.0"	"6.86"	"48"	"4"	""	""	""	""	""	"ONUN2_DN8817_c0_g1_i5.p1"	""	""	""	""	"0"	"5.774"	"3.989"	"1.693"	"0.691"	"0.293"	"0.424"	"0.145807454896997"	"0.346123411819089"	"0.999999999999392"	"0.99999999999899"	"0.454041606206917"	"0.744013091424103"	"1254471.21249966"	"7242904.54029172"	"5003871.85320019"	"2123593.43137157"	"75.81"	"3.30"	"62.53"	"16.68"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-852587607398507032"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8885_c0_g1_i4.p1"	"ONUN2_DN8885_c0_g1_i4.p1"	"0.000"	"11.211"	"3"	"3"	"8"	"3"	"1102"	"127.0"	"5.58"	"89"	"3"	""	""	""	""	""	"ONUN2_DN8885_c0_g1_i4.p1"	""	""	""	""	"0"	"1.439"	"0.955"	"0.926"	"0.664"	"0.644"	"0.971"	"0.999999999853134"	"0.999999999117813"	""	"0.99999999999899"	""	""	"1895852.26012021"	"2727334.64765676"	"1809598.15823118"	"1756430.01864956"	"94.49"	"125.97"	"14.43"	""	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-539445399442727835"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8_c0_g1_i19.p1"	"ONUN2_DN8_c0_g1_i19.p1"	"0.000"	"11.177"	"20"	"2"	"14"	"2"	"164"	"17.6"	"5.33"	"222"	"2"	""	""	""	""	""	"ONUN2_DN8_c0_g1_i19.p1"	""	""	""	""	"0"	"0.049"	"0.368"	"0.469"	"7.488"	"9.557"	"1.276"	""	"0.981628049733071"	"0.999999999999392"	""	""	"0.999999999645348"	"19782489.493141"	"971431.952386214"	"7274225.56855452"	"9283854.65613875"	"87.23"	""	"3.25"	"114.48"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-4882562914197971118"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1842_c0_g1_i18.p1"	"ONUN2_DN1842_c0_g1_i18.p1"	"0.000"	"11.165"	"24"	"4"	"12"	"4"	"225"	"26.1"	"4.34"	"35"	"4"	""	""	""	""	""	"ONUN2_DN1842_c0_g1_i18.p1"	""	""	""	""	"0"	"0.319"	"1.727"	"0.699"	"5.407"	"2.189"	"0.405"	""	"0.999999999117813"	"0.999999999999392"	""	""	"0.994346633025079"	"3677128.85995645"	"1174288.09780521"	"6349165.44750867"	"2570758.50305238"	"6.59"	""	"49.63"	"25.72"	"Peak Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"High"	"1"	""
"2173516749188913446"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6914_c0_g2_i1.p1"	"ONUN2_DN6914_c0_g2_i1.p1"	"0.000"	"11.153"	"27"	"4"	"9"	"4"	"175"	"20.4"	"5.96"	"44"	"4"	""	""	""	""	""	"ONUN2_DN6914_c0_g2_i1.p1"	""	""	""	""	"0"	"2.410"	"0.335"	"2.681"	"0.139"	"1.113"	"8.013"	"0.765751403898461"	""	"0.999999999999392"	""	"0.999999999988872"	""	"2268664.11963404"	"5467621.70900366"	"759077.316611012"	"6082796.96926415"	"73.50"	"26.58"	""	"60.83"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-8231561682505135406"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN16922_c0_g1_i1.p1"	"ONUN2_DN16922_c0_g1_i1.p1"	"0.000"	"11.132"	"25"	"3"	"29"	"3"	"136"	"15.5"	"7.81"	"286"	"3"	""	""	""	""	""	"ONUN2_DN16922_c0_g1_i1.p1"	""	""	""	""	"0"	"1.040"	"0.183"	"1.608"	"0.176"	"1.546"	"8.791"	"0.999999999853134"	"0.151860158119757"	"0.999999999999392"	"0.118004171925725"	"0.999999999988872"	"0.0678228363489123"	"19999635.9363426"	"20809588.7772713"	"3659099.23599881"	"32168345.2400763"	"65.77"	"13.25"	"64.83"	"32.74"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"-3349084597901985894"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8945_c0_g1_i3.p1"	"ONUN2_DN8945_c0_g1_i3.p1"	"0.000"	"11.131"	"18"	"4"	"13"	"4"	"235"	"26.8"	"7.97"	"123"	"4"	""	""	""	""	""	"ONUN2_DN8945_c0_g1_i3.p1"	""	""	""	""	"0"	"1.712"	"1.426"	"0.420"	"0.833"	"0.245"	"0.294"	"0.999999999853134"	"0.999999999117813"	"0.999999999999392"	"0.99999999999899"	"0.965614459755388"	"0.999999999645348"	"2909730.23970548"	"4980569.58223034"	"4149763.26851928"	"1221569.82065725"	"86.24"	"23.94"	"57.39"	"93.29"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"9023130647763522742"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3384_c1_g1_i6.p1"	"ONUN2_DN3384_c1_g1_i6.p1"	"0.000"	"11.126"	"9"	"4"	"5"	"4"	"577"	"66.5"	"4.44"	"45"	"4"	""	""	""	""	""	"ONUN2_DN3384_c1_g1_i6.p1"	""	""	""	""	"0"	"0.645"	"1.495"	"0.793"	"2.318"	"1.230"	"0.531"	"0.897867260796751"	"0.999999999117813"	"0.999999999999392"	"0.458983363253083"	"0.999999999988872"	"0.936162752079302"	"8839039.20787801"	"5700907.25789501"	"13216356.7292966"	"7011379.28118832"	"59.35"	"16.39"	"51.97"	"18.80"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"High"	"Not Found"	"High"	"1"	""
"6197925643134057781"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN67960_c0_g2_i4.p1"	"ONUN2_DN67960_c0_g2_i4.p1"	"0.000"	"11.118"	"4"	"4"	"6"	"4"	"1126"	"128.8"	"5.58"	"83"	"4"	""	""	""	""	""	"ONUN2_DN67960_c0_g2_i4.p1"	""	""	""	""	"0"	"100.000"	"100.000"	"100.000"	"0.949"	"0.111"	"0.117"	""	""	""	""	""	""	""	"5385280.35233696"	"5111114.77284269"	"597786.134219853"	""	"40.39"	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"8681654219146283136"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN633_c0_g1_i1.p1"	"ONUN2_DN633_c0_g1_i1.p1"	"0.000"	"11.091"	"7"	"4"	"10"	"4"	"642"	"73.9"	"6.87"	"87"	"4"	""	""	""	""	""	"ONUN2_DN633_c0_g1_i1.p1"	""	""	""	""	"0"	"1.462"	"0.129"	"0.972"	"0.088"	"0.665"	"7.542"	"0.556170474359957"	"0.00156029976134922"	"0.999999999999392"	"0.00252107099249424"	"0.841343023232854"	"0.00153066114440682"	"7261705.5648624"	"10613203.2286529"	"936321.811371805"	"7061697.47941955"	"10.66"	"22.91"	"19.79"	"11.34"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Acetyl [N-Term]"
"2721026337686297680"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN44306_c0_g1_i2.p1"	"ONUN2_DN44306_c0_g1_i2.p1"	"0.000"	"11.090"	"31"	"3"	"12"	"3"	"106"	"12.3"	"9.42"	"154"	"3"	""	""	""	""	""	"ONUN2_DN44306_c0_g1_i2.p1"	""	""	""	""	"0"	"0.010"	"1.349"	"3.998"	"100.000"	"100.000"	"2.964"	""	"0.999999999117813"	"0.999999999999392"	""	""	"0.999999999645348"	"5198667.45775711"	""	"7013749.56946807"	"20786646.1853289"	"92.50"	""	"82.98"	"72.39"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"1449375177866478668"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9510_c0_g1_i1.p1"	"ONUN2_DN9510_c0_g1_i1.p1"	"0.000"	"11.090"	"23"	"3"	"17"	"3"	"159"	"17.7"	"4.82"	"121"	"3"	""	""	""	""	""	"ONUN2_DN9510_c0_g1_i1.p1"	""	""	""	""	"0"	"0.292"	"0.076"	"0.561"	"0.261"	"1.926"	"7.376"	"0.0670746535934052"	"0.00508681040499512"	"0.999999999999392"	"0.113368796663603"	"0.428055932045274"	"0.0181910008937431"	"24466830.1319702"	"7133712.07991523"	"1862479.71848793"	"13736973.6292239"	"40.38"	"31.74"	"38.99"	"6.48"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-6707325448184488869"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5763_c0_g1_i1.p1"	"ONUN2_DN5763_c0_g1_i1.p1"	"0.000"	"11.089"	"7"	"3"	"13"	"3"	"460"	"53.8"	"6.48"	"102"	"3"	""	""	""	""	""	"ONUN2_DN5763_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"5.230"	"7.444"	"100.000"	"100.000"	"1.423"	""	""	""	""	""	"0.999999999645348"	"741811.616529084"	""	"3879777.45300555"	"5521881.13727424"	""	""	"120.50"	"21.29"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-2250939431276373968"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1991_c0_g1_i2.p1"	"ONUN2_DN1991_c0_g1_i2.p1"	"0.000"	"11.089"	"8"	"4"	"27"	"2"	"420"	"46.7"	"8.10"	"254"	"4"	""	""	""	""	""	"ONUN2_DN1991_c0_g1_i2.p1"	""	""	""	""	"0"	"100.000"	"100.000"	"100.000"	"0.886"	"1.091"	"1.231"	""	""	""	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	""	"3915576.30874765"	"3469922.21692988"	"4270585.86167311"	""	"6.10"	"149.01"	"27.05"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"1"	""
"8657757975282301106"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN61708_c0_g1_i1.p1"	"ONUN2_DN61708_c0_g1_i1.p1"	"0.000"	"11.087"	"38"	"4"	"12"	"4"	"138"	"15.5"	"7.20"	"39"	"4"	""	""	""	""	""	"ONUN2_DN61708_c0_g1_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"0.225"	"0.010"	"0.010"	""	""	""	""	""	""	""	"6734305.12634548"	"1512077.73190673"	""	""	"10.33"	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"1074121505527465345"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN14563_c0_g1_i2.p1"	"ONUN2_DN14563_c0_g1_i2.p1"	"0.000"	"11.084"	"7"	"4"	"10"	"4"	"692"	"78.5"	"7.30"	"103"	"4"	""	""	""	""	""	"ONUN2_DN14563_c0_g1_i2.p1"	""	""	""	""	"0"	"2.946"	"0.576"	"1.588"	"0.195"	"0.539"	"2.758"	"0.806836016661963"	"0.999999999117813"	"0.999999999999392"	"0.256387874300908"	"0.993259419175786"	"0.986608937290281"	"3062292.88752405"	"9022791.47268517"	"1763315.15651677"	"4862378.65043387"	"69.80"	"2.77"	"96.23"	"41.85"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-1026347505607809605"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN50077_c0_g6_i1.p1"	"ONUN2_DN50077_c0_g6_i1.p1"	"0.000"	"11.078"	"14"	"4"	"10"	"4"	"302"	"35.4"	"5.85"	"31"	"4"	""	""	""	""	""	"ONUN2_DN50077_c0_g6_i1.p1"	""	""	""	""	"0"	"7.150"	"1.415"	"2.094"	"0.198"	"0.293"	"1.480"	"0.166856325753724"	"0.999999999117813"	"0.999999999999392"	"0.136597760676855"	"0.612374382131094"	"0.994346633025079"	"1190570.86568984"	"8513063.16666667"	"1684657.49147969"	"2493204.29892803"	"33.50"	"22.88"	"31.57"	"91.09"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"1334373568361339416"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN531_c2_g2_i2.p2"	"ONUN2_DN531_c2_g2_i2.p2"	"0.000"	"11.078"	"24"	"4"	"8"	"3"	"189"	"22.1"	"9.77"	"48"	"4"	""	""	""	""	""	"ONUN2_DN531_c2_g2_i2.p2"	""	""	""	""	"0"	"0.243"	"0.010"	"0.391"	"0.010"	"1.607"	"100.000"	"0.26384435372023"	""	"0.999999999999392"	""	"0.999999999988872"	""	"27545938.3453825"	"6701101.66052867"	""	"10765460.3044639"	"69.74"	"36.90"	""	"43.30"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-679857311007311902"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN547_c0_g1_i6.p1"	"ONUN2_DN547_c0_g1_i6.p1"	"0.000"	"11.072"	"17"	"4"	"8"	"3"	"325"	"37.9"	"8.29"	"34"	"4"	""	""	""	""	""	"ONUN2_DN547_c0_g1_i6.p1"	""	""	""	""	"0"	"100.000"	""	""	"0.010"	"0.010"	""	""	""	""	""	""	""	""	"3423187.26116577"	""	""	""	"100.77"	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	"Acetyl [N-Term]"
"4135466055897361600"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN313_c0_g1_i3.p1"	"ONUN2_DN313_c0_g1_i3.p1"	"0.000"	"11.064"	"6"	"3"	"12"	"3"	"593"	"68.4"	"5.86"	"180"	"3"	""	""	""	""	""	"ONUN2_DN313_c0_g1_i3.p1"	""	""	""	""	"0"	"3.293"	"0.376"	"2.528"	"0.114"	"0.768"	"6.725"	""	""	""	""	""	""	"1614224.48607055"	"5316213.90230871"	"606775.147277951"	"4080358.02482082"	""	"16.79"	""	""	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"241740575651734463"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2880_c0_g1_i1.p1"	"ONUN2_DN2880_c0_g1_i1.p1"	"0.000"	"11.052"	"22"	"3"	"9"	"3"	"180"	"21.0"	"6.40"	"20"	"3"	""	""	""	""	""	"ONUN2_DN2880_c0_g1_i1.p1"	""	""	""	""	"0"	"2.222"	"0.010"	"1.603"	"0.010"	"0.721"	"100.000"	""	""	""	""	"0.999999999988872"	""	"1686793.39665738"	"3748334.75858731"	""	"2703623.02297605"	""	"49.23"	""	"81.41"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"1"	""
"4127926903760922151"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN26339_c0_g1_i1.p1"	"ONUN2_DN26339_c0_g1_i1.p1"	"0.000"	"11.050"	"18"	"3"	"5"	"3"	"196"	"22.4"	"5.08"	"74"	"3"	""	""	""	""	""	"ONUN2_DN26339_c0_g1_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"5.618"	"0.010"	"0.010"	""	""	""	"0.717910807321858"	""	""	""	"2049422.15583661"	"11512987.4681151"	""	""	"13.35"	"131.24"	""	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"1606489595454119602"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6622_c0_g1_i2.p1"	"ONUN2_DN6622_c0_g1_i2.p1"	"0.000"	"11.022"	"17"	"4"	"9"	"4"	"325"	"37.9"	"5.05"	"67"	"4"	""	""	""	""	""	"ONUN2_DN6622_c0_g1_i2.p1"	""	""	""	""	"0"	"100.000"	""	""	"0.010"	"0.010"	""	""	""	""	""	""	""	""	"5201026.5"	""	""	""	""	""	""	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"-371065448848719288"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN903_c0_g1_i22.p1"	"ONUN2_DN903_c0_g1_i22.p1"	"0.000"	"11.021"	"6"	"3"	"4"	"3"	"709"	"80.2"	"8.10"	"47"	"3"	""	""	""	""	""	"ONUN2_DN903_c0_g1_i22.p1"	""	""	""	""	"0"	"2.172"	"1.568"	"1.517"	"0.722"	"0.698"	"0.967"	"0.759424861648614"	"0.976986979703562"	"0.999999999999392"	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"4399187.43776383"	"9555789.31286613"	"6897343.74253788"	"6673146.77113122"	"85.94"	"47.43"	"15.90"	"94.64"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-3442179787161771687"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4733_c0_g1_i1.p1"	"ONUN2_DN4733_c0_g1_i1.p1"	"0.000"	"11.019"	"11"	"3"	"8"	"3"	"285"	"33.4"	"8.41"	"81"	"3"	""	""	""	""	""	"ONUN2_DN4733_c0_g1_i1.p1"	""	""	""	""	"0"	"1.277"	"0.684"	"0.296"	"0.536"	"0.232"	"0.432"	"0.999999999853134"	""	"0.999999999999392"	""	"0.524328236747724"	""	"4969133.33529585"	"6346708"	"3400953.70881786"	"1470789.3830403"	"78.95"	"16.45"	""	"68.39"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"4395788492451460155"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2989_c0_g1_i4.p1"	"ONUN2_DN2989_c0_g1_i4.p1"	"0.000"	"10.996"	"6"	"4"	"12"	"4"	"817"	"94.0"	"5.78"	"51"	"4"	""	""	""	""	""	"ONUN2_DN2989_c0_g1_i4.p1"	""	""	""	""	"0"	"0.115"	"0.144"	"0.105"	"1.255"	"0.916"	"0.730"	""	""	""	"0.99999999999899"	""	""	"23240223.4446255"	"2671282.71621528"	"3351522.86806596"	"2445566.8091881"	""	"85.28"	"62.26"	""	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
